member_id,timestamp,track_name,artist,album,ms_played,skipped,shuffle,offline,private_session,start_reason,end_reason
3,2026-03-09T17:30:31Z,Raabta,Arijit Singh,Agent Vinod,149766,True,False,False,False,trackdone,fwdbtn
3,2026-03-12T07:19:24Z,Ranjha,B Praak,Shershaah,110591,True,True,False,False,fwdbtn,fwdbtn
3,2026-03-12T07:29:39Z,lovely,Billie Eilish,lovely,210418,False,False,False,False,backbtn,trackdone
3,2026-03-12T12:04:50Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,198069,False,True,False,False,trackdone,trackdone
3,2026-03-12T20:11:34Z,Kesariya,Arijit Singh,Brahmastra,106592,True,True,False,False,trackdone,fwdbtn
3,2026-03-12T21:34:41Z,Heeriye,Jasleen Royal,Heeriye,248970,False,False,False,False,trackdone,trackdone
3,2026-03-15T20:19:24Z,Kesariya,Arijit Singh,Brahmastra,196123,False,True,False,False,trackdone,trackdone
3,2026-03-15T20:55:44Z,Ranjha,B Praak,Shershaah,169046,False,False,False,False,trackdone,trackdone
3,2026-03-16T21:16:57Z,Chaleya,Arijit Singh,Jawan,222671,False,True,False,False,appload,trackdone
3,2026-03-16T21:52:45Z,As It Was,Harry Styles,Harrys House,61645,True,False,False,False,fwdbtn,fwdbtn
3,2026-03-17T18:00:14Z,Blinding Lights,The Weeknd,After Hours,94044,True,False,False,False,trackdone,fwdbtn
3,2026-03-17T21:42:30Z,Husn,Anuv Jain,Husn,60430,True,False,False,False,trackdone,fwdbtn
3,2026-03-17T23:07:51Z,Obsessed,Riar Saab,Obsessed,61282,True,True,False,False,fwdbtn,fwdbtn
3,2026-03-19T18:51:41Z,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,243407,False,False,False,False,backbtn,trackdone
3,2026-03-20T21:30:23Z,Raabta,Arijit Singh,Agent Vinod,221394,False,False,False,False,trackdone,trackdone
3,2026-03-21T07:40:21Z,Blinding Lights,The Weeknd,After Hours,143105,False,False,False,False,trackdone,trackdone
3,2026-03-21T08:45:51Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,175233,False,True,False,False,trackdone,trackdone
3,2026-03-21T12:57:29Z,Sunflower,Post Malone,Hollywoods Bleeding,175656,True,False,False,False,fwdbtn,fwdbtn
3,2026-03-21T13:12:14Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,78312,True,False,False,False,trackdone,fwdbtn
3,2026-03-21T18:42:09Z,Ranjha,B Praak,Shershaah,154436,False,True,False,False,trackdone,trackdone
3,2026-03-21T21:14:14Z,Satranga,Arijit Singh,Animal,224953,False,False,False,False,trackdone,trackdone
3,2026-03-22T20:39:35Z,Phir Le Aaya Dil,Arijit Singh,Barfi!,140872,False,True,False,False,backbtn,trackdone
3,2026-03-22T20:48:01Z,Husn,Anuv Jain,Husn,262816,False,False,False,False,trackdone,trackdone
3,2026-03-22T21:37:07Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,190478,False,True,False,False,trackdone,trackdone
3,2026-03-22T21:44:32Z,As It Was,Harry Styles,Harrys House,55138,True,False,False,False,trackdone,fwdbtn
3,2026-03-23T20:41:08Z,Satranga,Arijit Singh,Animal,63508,True,False,False,False,fwdbtn,fwdbtn
3,2026-03-24T13:48:17Z,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,151015,False,True,False,False,trackdone,trackdone
3,2026-03-24T20:59:07Z,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,32958,True,True,False,False,backbtn,fwdbtn
3,2026-03-25T22:03:18Z,Softly,Karan Aujla,Making Memories,206577,False,True,True,False,trackdone,trackdone
3,2026-03-26T12:08:16Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,199536,False,True,False,False,appload,trackdone
3,2026-03-26T21:37:35Z,Heat Waves,Glass Animals,Dreamland,102338,True,True,False,False,trackdone,fwdbtn
3,2026-03-27T17:44:21Z,Chaleya,Arijit Singh,Jawan,269110,False,False,False,False,appload,trackdone
3,2026-03-27T21:46:52Z,O Maahi,Arijit Singh,Dunki,186542,False,False,False,False,fwdbtn,trackdone
3,2026-03-27T21:53:57Z,O Maahi,Arijit Singh,Dunki,88335,True,False,False,False,clickrow,fwdbtn
3,2026-03-30T09:45:22Z,Blinding Lights,The Weeknd,After Hours,195512,False,True,False,False,clickrow,trackdone
3,2026-03-31T21:21:59Z,Softly,Karan Aujla,Making Memories,113642,True,True,False,False,trackdone,fwdbtn
3,2026-04-02T23:14:04Z,Heat Waves,Glass Animals,Dreamland,54318,True,False,True,False,clickrow,fwdbtn
3,2026-04-03T13:10:03Z,Chaleya,Arijit Singh,Jawan,59683,True,False,True,False,trackdone,fwdbtn
3,2026-04-03T20:49:33Z,O Maahi,Arijit Singh,Dunki,62058,True,False,False,False,clickrow,fwdbtn
3,2026-04-05T22:09:32Z,O Maahi,Arijit Singh,Dunki,256594,False,True,False,False,trackdone,trackdone
3,2026-04-05T22:47:13Z,Heat Waves,Glass Animals,Dreamland,250654,False,True,False,False,trackdone,trackdone
3,2026-04-06T17:32:38Z,Chaleya,Arijit Singh,Jawan,103687,True,False,False,False,trackdone,fwdbtn
3,2026-04-06T21:03:47Z,Husn,Anuv Jain,Husn,260561,False,False,False,False,trackdone,trackdone
3,2026-04-08T23:11:53Z,Husn,Anuv Jain,Husn,269742,False,False,False,False,clickrow,endplay
3,2026-04-10T17:13:59Z,Perfect,Ed Sheeran,Divide,171590,False,False,False,False,trackdone,endplay
3,2026-04-10T23:00:03Z,Heeriye,Jasleen Royal,Heeriye,191352,False,False,False,False,trackdone,trackdone
3,2026-04-11T12:19:04Z,Heat Waves,Glass Animals,Dreamland,173127,False,False,False,False,fwdbtn,endplay
3,2026-04-11T23:53:11Z,Chaleya,Arijit Singh,Jawan,189191,False,False,False,False,fwdbtn,endplay
3,2026-04-12T21:37:28Z,As It Was,Harry Styles,Harrys House,68873,True,True,False,False,trackdone,fwdbtn
3,2026-04-12T22:53:04Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,71841,True,False,False,False,fwdbtn,fwdbtn
3,2026-04-13T21:00:26Z,Brown Munde,AP Dhillon,Brown Munde,245228,False,True,False,False,trackdone,trackdone
3,2026-04-13T23:25:38Z,Kesariya,Arijit Singh,Brahmastra,171896,False,True,False,False,trackdone,trackdone
3,2026-04-14T18:07:49Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,173834,False,False,False,False,trackdone,trackdone
3,2026-04-15T22:40:21Z,Softly,Karan Aujla,Making Memories,141045,False,True,False,False,trackdone,endplay
3,2026-04-16T07:54:37Z,Agar Tum Saath Ho,Alka Yagnik,Tamasha,21895,True,True,False,False,appload,fwdbtn
3,2026-04-16T22:44:52Z,Raabta,Arijit Singh,Agent Vinod,144267,True,False,False,False,fwdbtn,fwdbtn
3,2026-04-17T08:12:35Z,Heat Waves,Glass Animals,Dreamland,25781,True,True,False,False,trackdone,fwdbtn
3,2026-04-17T17:13:23Z,Kesariya,Arijit Singh,Brahmastra,62582,True,False,False,False,trackdone,fwdbtn
3,2026-04-17T21:34:13Z,Softly,Karan Aujla,Making Memories,248224,False,False,False,False,clickrow,trackdone
3,2026-04-17T21:44:35Z,Husn,Anuv Jain,Husn,183766,False,True,False,False,trackdone,trackdone
3,2026-04-17T21:57:01Z,Someone You Loved,Lewis Capaldi,Divinely Uninspired,31122,True,False,False,False,trackdone,fwdbtn
3,2026-04-18T20:43:48Z,Husn,Anuv Jain,Husn,75653,True,True,False,False,trackdone,fwdbtn
3,2026-04-18T22:35:38Z,Husn,Anuv Jain,Husn,163707,False,False,False,False,clickrow,trackdone
3,2026-04-19T20:18:17Z,Raabta,Arijit Singh,Agent Vinod,215732,False,False,False,False,clickrow,trackdone
3,2026-04-20T00:42:07Z,Obsessed,Riar Saab,Obsessed,155810,False,False,False,False,fwdbtn,endplay
3,2026-04-20T07:16:39Z,Blinding Lights,The Weeknd,After Hours,110173,True,True,False,False,trackdone,fwdbtn
3,2026-04-20T18:08:54Z,Heeriye,Jasleen Royal,Heeriye,177910,False,True,False,True,trackdone,trackdone
3,2026-04-20T20:47:47Z,Heat Waves,Glass Animals,Dreamland,222383,False,True,False,False,trackdone,trackdone
3,2026-04-20T22:08:35Z,Softly,Karan Aujla,Making Memories,199402,False,False,False,False,fwdbtn,trackdone
3,2026-04-21T22:09:37Z,Heeriye,Jasleen Royal,Heeriye,180061,False,False,False,False,clickrow,trackdone
3,2026-04-22T12:34:17Z,Someone You Loved,Lewis Capaldi,Divinely Uninspired,181315,False,True,False,False,trackdone,trackdone
3,2026-04-22T22:27:46Z,Heeriye,Jasleen Royal,Heeriye,191372,False,True,True,False,trackdone,endplay
3,2026-04-23T21:31:54Z,Raabta,Arijit Singh,Agent Vinod,13545,True,True,False,False,appload,fwdbtn
3,2026-04-23T21:47:04Z,Phir Le Aaya Dil,Arijit Singh,Barfi!,153117,False,False,True,False,trackdone,endplay
3,2026-04-24T20:29:17Z,Tum Se Hi,Mohit Chauhan,Jab We Met,84108,True,False,False,False,trackdone,fwdbtn
3,2026-04-24T22:35:00Z,Blinding Lights,The Weeknd,After Hours,35674,True,True,True,False,trackdone,fwdbtn
3,2026-04-25T09:35:44Z,Satranga,Arijit Singh,Animal,170320,False,True,False,False,fwdbtn,trackdone
3,2026-04-25T22:15:20Z,Softly,Karan Aujla,Making Memories,161476,False,False,False,False,trackdone,endplay
3,2026-04-25T23:25:09Z,lovely,Billie Eilish,lovely,268197,False,True,False,False,appload,trackdone
3,2026-04-29T22:14:40Z,Kesariya,Arijit Singh,Brahmastra,200036,False,True,False,False,fwdbtn,trackdone
3,2026-04-29T22:58:36Z,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,52220,True,True,False,False,trackdone,fwdbtn
3,2026-04-30T17:32:25Z,Chaleya,Arijit Singh,Jawan,238291,False,False,False,False,fwdbtn,trackdone
