member_id,timestamp,day_of_week,hour_of_day,track_name,artist,album,language,genre,ms_played,skipped,shuffle,offline,private_session,start_reason,end_reason,danceability,energy,valence,tempo,acousticness,speechiness,instrumentalness,loudness,popularity
1,2026-02-14T21:18:22Z,Saturday,21,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,209319,False,False,False,False,clickrow,endplay,0.569,0.497,0.544,101.7,0.356,0.037,0.0,-10.09,74
1,2026-02-14T21:51:42Z,Saturday,21,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,159189,False,False,False,False,trackdone,trackdone,0.51,0.397,0.423,83.54,0.561,0.063,0.0,-9.09,81
1,2026-02-15T22:05:37Z,Sunday,22,Satranga,Arijit Singh,Animal,Hindi,Bollywood,243619,False,True,False,False,appload,endplay,0.482,0.452,0.407,81.02,0.53,0.032,0.0,-8.92,82
1,2026-02-15T23:53:16Z,Sunday,23,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,220084,False,True,False,True,trackdone,trackdone,0.448,0.38,0.242,87.09,0.742,0.03,0.001,-10.99,78
1,2026-02-17T07:58:06Z,Tuesday,7,Satranga,Arijit Singh,Animal,Hindi,Bollywood,216023,False,False,False,False,appload,endplay,0.502,0.451,0.421,95.52,0.533,0.054,0.0,-10.42,71
1,2026-02-17T20:53:45Z,Tuesday,20,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,123188,True,True,False,False,trackdone,fwdbtn,0.746,0.669,0.678,122.95,0.086,0.107,0.005,-7.15,77
1,2026-02-19T23:50:34Z,Thursday,23,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,231019,False,False,False,False,fwdbtn,trackdone,0.571,0.484,0.511,91.49,0.449,0.027,0.0,-8.32,81
1,2026-02-22T21:06:45Z,Sunday,21,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,183687,False,False,False,False,appload,trackdone,0.557,0.487,0.598,88.56,0.392,0.038,0.0,-7.23,72
1,2026-02-23T09:49:49Z,Monday,9,Ranjha,B Praak,Shershaah,Hindi,Bollywood,70439,True,False,False,False,trackdone,fwdbtn,0.502,0.423,0.297,87.53,0.522,0.034,0.0,-8.69,74
1,2026-02-24T23:09:11Z,Tuesday,23,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,233548,False,True,False,False,backbtn,trackdone,0.539,0.501,0.516,86.5,0.49,0.051,0.002,-8.52,76
1,2026-02-27T22:07:55Z,Friday,22,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,214563,False,True,False,False,trackdone,endplay,0.634,0.601,0.681,101.17,0.38,0.022,0.006,-8.84,77
1,2026-02-28T01:31:24Z,Saturday,1,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,68629,True,True,False,False,clickrow,fwdbtn,0.461,0.321,0.284,81.8,0.812,0.036,0.0,-13.37,67
1,2026-03-01T21:21:42Z,Sunday,21,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,39245,True,True,False,False,clickrow,fwdbtn,0.44,0.302,0.214,68.97,0.775,0.034,0.009,-14.27,65
1,2026-03-01T23:49:19Z,Sunday,23,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,266721,False,False,True,False,fwdbtn,trackdone,0.514,0.364,0.325,111.75,0.485,0.049,0.0,-9.85,84
1,2026-03-02T12:32:44Z,Monday,12,Perfect,Ed Sheeran,Divide,English,Pop,71647,True,False,False,False,clickrow,fwdbtn,0.647,0.435,0.601,91.39,0.418,0.062,0.0,-9.22,91
1,2026-03-02T20:41:59Z,Monday,20,Obsessed,Riar Saab,Obsessed,Hindi,Punjabi,132672,False,True,False,False,backbtn,trackdone,0.769,0.72,0.685,124.42,0.097,0.097,0.005,-5.46,72
1,2026-03-02T21:47:00Z,Monday,21,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,67834,True,True,False,False,trackdone,fwdbtn,0.592,0.476,0.668,92.84,0.311,0.029,0.008,-7.44,89
1,2026-03-02T22:29:40Z,Monday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,115096,True,False,False,False,trackdone,fwdbtn,0.751,0.644,0.712,108.45,0.299,0.029,0.0,-7.21,88
1,2026-03-03T01:23:54Z,Tuesday,1,Satranga,Arijit Singh,Animal,Hindi,Bollywood,212245,False,False,False,False,trackdone,trackdone,0.498,0.483,0.365,84.27,0.483,0.042,0.001,-10.99,75
1,2026-03-04T17:43:06Z,Wednesday,17,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,112731,True,False,False,False,clickrow,fwdbtn,0.371,0.312,0.358,76.46,0.782,0.009,0.0,-11.3,59
1,2026-03-04T21:18:30Z,Wednesday,21,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,54171,True,False,False,False,appload,fwdbtn,0.612,0.5,0.642,90.29,0.331,0.032,0.011,-7.29,85
1,2026-03-06T00:44:07Z,Friday,0,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,58980,True,False,False,False,clickrow,fwdbtn,0.572,0.561,0.7,96.62,0.38,0.044,0.007,-6.38,80
1,2026-03-06T12:25:37Z,Friday,12,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,165784,False,True,False,False,clickrow,trackdone,0.593,0.474,0.53,93.26,0.413,0.063,0.0,-8.59,68
1,2026-03-06T22:58:09Z,Friday,22,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,225109,False,True,False,False,clickrow,trackdone,0.645,0.474,0.61,83.87,0.407,0.065,0.0,-7.27,72
1,2026-03-07T01:27:53Z,Saturday,1,Perfect,Ed Sheeran,Divide,English,Pop,205967,False,True,False,False,trackdone,trackdone,0.6,0.366,0.653,89.05,0.438,0.034,0.009,-8.69,82
1,2026-03-07T01:40:46Z,Saturday,1,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,196326,False,True,False,False,trackdone,trackdone,0.769,0.691,0.642,115.7,0.141,0.104,0.001,-6.12,75
1,2026-03-07T21:13:21Z,Saturday,21,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,180391,False,False,False,False,trackdone,trackdone,0.404,0.386,0.253,68.19,0.684,0.032,0.0,-11.4,66
1,2026-03-08T23:29:14Z,Sunday,23,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,163046,False,False,False,False,trackdone,trackdone,0.69,0.478,0.789,99.77,0.376,0.035,0.002,-7.57,91
1,2026-03-10T18:50:54Z,Tuesday,18,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,243086,False,False,False,True,clickrow,trackdone,0.413,0.369,0.225,80.87,0.811,0.064,0.002,-13.74,70
1,2026-03-11T00:15:07Z,Wednesday,0,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,140853,False,True,False,False,trackdone,trackdone,0.783,0.632,0.65,85.76,0.297,0.06,0.0,-5.94,95
1,2026-03-11T20:14:36Z,Wednesday,20,As It Was,Harry Styles,Harrys House,English,Pop,224722,False,False,False,False,appload,trackdone,0.701,0.772,0.736,102.88,0.116,0.041,0.0,-5.95,85
1,2026-03-11T22:37:36Z,Wednesday,22,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,174766,False,True,False,False,trackdone,trackdone,0.619,0.56,0.688,87.04,0.301,0.045,0.0,-6.26,82
1,2026-03-11T23:48:06Z,Wednesday,23,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,38994,True,True,False,False,clickrow,fwdbtn,0.726,0.701,0.683,110.99,0.197,0.09,0.004,-5.37,74
1,2026-03-13T20:19:09Z,Friday,20,Heat Waves,Glass Animals,Dreamland,English,Indie,114041,True,False,False,False,trackdone,fwdbtn,0.773,0.604,0.502,80.73,0.105,0.076,0.001,-6.24,72
1,2026-03-14T21:37:41Z,Saturday,21,Blinding Lights,The Weeknd,After Hours,English,Pop,66656,True,False,False,False,clickrow,fwdbtn,0.829,0.699,0.671,166.13,0.0,0.024,0.011,-5.35,85
1,2026-03-14T23:33:45Z,Saturday,23,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,107379,True,True,False,False,trackdone,fwdbtn,0.54,0.458,0.567,91.3,0.561,0.028,0.002,-8.74,81
1,2026-03-16T13:31:57Z,Monday,13,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,16275,True,False,False,False,fwdbtn,fwdbtn,0.537,0.363,0.368,92.98,0.619,0.01,0.0,-9.09,74
1,2026-03-18T13:30:54Z,Wednesday,13,Ranjha,B Praak,Shershaah,Hindi,Bollywood,186706,False,True,True,False,trackdone,trackdone,0.518,0.49,0.4,93.89,0.469,0.034,0.0,-8.86,79
1,2026-03-18T22:44:02Z,Wednesday,22,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,56738,True,True,False,False,fwdbtn,fwdbtn,0.707,0.591,0.704,101.05,0.33,0.054,0.007,-7.14,71
1,2026-03-20T20:51:55Z,Friday,20,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,134641,False,False,False,False,trackdone,trackdone,0.784,0.753,0.546,120.97,0.048,0.097,0.001,-4.97,77
1,2026-03-20T22:25:01Z,Friday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,213973,False,False,False,False,trackdone,trackdone,0.74,0.655,0.832,101.46,0.268,0.067,0.0,-7.18,80
1,2026-03-21T09:54:59Z,Saturday,9,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,160586,False,False,False,False,trackdone,trackdone,0.582,0.488,0.596,92.05,0.328,0.035,0.0,-9.39,70
1,2026-03-21T21:32:38Z,Saturday,21,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,181086,False,False,False,False,fwdbtn,trackdone,0.751,0.742,0.669,118.56,0.129,0.116,0.01,-6.4,74
1,2026-03-22T23:58:34Z,Sunday,23,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,43746,True,False,False,False,clickrow,fwdbtn,0.601,0.578,0.659,96.46,0.396,0.044,0.004,-7.46,85
1,2026-03-23T01:19:01Z,Monday,1,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,104746,True,False,False,True,trackdone,fwdbtn,0.589,0.509,0.704,90.04,0.362,0.028,0.0,-8.26,94
1,2026-03-23T21:40:33Z,Monday,21,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,151106,True,False,False,False,trackdone,fwdbtn,0.587,0.475,0.506,90.95,0.425,0.058,0.003,-9.41,71
1,2026-03-23T23:01:36Z,Monday,23,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,260584,False,False,False,False,trackdone,trackdone,0.377,0.301,0.301,73.99,0.775,0.024,0.001,-12.7,60
1,2026-03-25T08:49:23Z,Wednesday,8,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,229113,False,True,False,False,trackdone,trackdone,0.556,0.572,0.663,101.32,0.419,0.022,0.0,-10.16,85
1,2026-03-28T20:17:31Z,Saturday,20,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,56795,True,False,False,False,trackdone,fwdbtn,0.595,0.5,0.646,92.12,0.248,0.051,0.004,-8.32,79
1,2026-04-02T00:00:19Z,Thursday,0,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,84927,True,False,False,False,trackdone,fwdbtn,0.535,0.463,0.481,91.24,0.48,0.017,0.008,-9.43,74
1,2026-04-03T21:22:09Z,Friday,21,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,248927,False,True,False,False,fwdbtn,trackdone,0.71,0.652,0.729,111.25,0.223,0.075,0.0,-7.5,84
1,2026-04-05T18:48:01Z,Sunday,18,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,38865,True,True,False,False,trackdone,fwdbtn,0.79,0.773,0.604,119.65,0.12,0.094,0.0,-5.74,88
1,2026-04-05T23:38:03Z,Sunday,23,Husn,Anuv Jain,Husn,Hindi,Indie,205287,False,True,False,False,appload,trackdone,0.42,0.289,0.429,70.84,0.795,0.019,0.0,-12.12,68
1,2026-04-06T20:19:01Z,Monday,20,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,85557,True,False,False,False,trackdone,fwdbtn,0.543,0.414,0.296,114.35,0.593,0.021,0.0,-7.96,85
1,2026-04-07T08:41:54Z,Tuesday,8,Heat Waves,Glass Animals,Dreamland,English,Indie,221646,False,False,False,False,backbtn,trackdone,0.787,0.652,0.564,81.53,0.088,0.078,0.006,-6.38,81
1,2026-04-07T18:47:27Z,Tuesday,18,Heat Waves,Glass Animals,Dreamland,English,Indie,232870,False,False,False,False,trackdone,trackdone,0.81,0.617,0.526,83.23,0.186,0.076,0.005,-4.68,78
1,2026-04-09T18:40:07Z,Thursday,18,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,184995,False,True,False,False,backbtn,trackdone,0.43,0.318,0.281,67.79,0.874,0.037,0.008,-11.15,67
1,2026-04-10T00:42:05Z,Friday,0,Perfect,Ed Sheeran,Divide,English,Pop,45127,True,True,False,False,fwdbtn,fwdbtn,0.644,0.451,0.604,98.87,0.438,0.031,0.002,-5.57,79
1,2026-04-11T18:32:36Z,Saturday,18,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,179410,False,True,False,False,clickrow,trackdone,0.561,0.505,0.486,91.49,0.467,0.058,0.002,-10.51,67
1,2026-04-11T22:04:45Z,Saturday,22,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,76734,True,True,False,False,trackdone,fwdbtn,0.435,0.308,0.439,86.93,0.758,0.045,0.005,-13.01,63
1,2026-04-11T22:17:20Z,Saturday,22,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,212050,False,False,False,False,trackdone,trackdone,0.765,0.611,0.815,90.03,0.255,0.069,0.011,-4.84,91
1,2026-04-14T23:49:33Z,Tuesday,23,Husn,Anuv Jain,Husn,Hindi,Indie,179032,False,True,False,False,trackdone,trackdone,0.45,0.307,0.393,75.7,0.676,0.049,0.0,-10.86,67
1,2026-04-15T13:52:05Z,Wednesday,13,As It Was,Harry Styles,Harrys House,English,Pop,201374,False,False,False,False,trackdone,trackdone,0.681,0.641,0.67,111.24,0.161,0.04,0.0,-5.91,88
1,2026-04-15T20:04:05Z,Wednesday,20,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,191702,False,False,False,False,trackdone,trackdone,0.789,0.583,0.742,82.8,0.279,0.074,0.007,-3.78,90
1,2026-04-15T21:33:50Z,Wednesday,21,Blinding Lights,The Weeknd,After Hours,English,Pop,175838,False,False,False,False,clickrow,trackdone,0.747,0.708,0.651,168.82,0.062,0.062,0.0,-4.16,89
1,2026-04-16T01:06:12Z,Thursday,1,Husn,Anuv Jain,Husn,Hindi,Indie,194370,False,False,False,False,fwdbtn,trackdone,0.433,0.269,0.388,81.84,0.68,0.054,0.0,-11.15,76
1,2026-04-17T13:31:32Z,Friday,13,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,189574,False,True,False,False,trackdone,trackdone,0.616,0.668,0.744,121.89,0.048,0.038,0.0,-3.78,80
1,2026-04-17T23:37:17Z,Friday,23,Blinding Lights,The Weeknd,After Hours,English,Pop,67716,True,True,False,False,trackdone,fwdbtn,0.741,0.684,0.732,176.89,0.046,0.028,0.0,-2.2,77
1,2026-04-20T00:17:46Z,Monday,0,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,226381,False,False,False,False,clickrow,trackdone,0.546,0.547,0.558,100.43,0.412,0.052,0.003,-6.18,68
1,2026-04-20T08:14:57Z,Monday,8,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,192247,False,True,False,False,trackdone,trackdone,0.863,0.716,0.66,119.07,0.196,0.117,0.0,-6.03,87
1,2026-04-20T23:22:04Z,Monday,23,As It Was,Harry Styles,Harrys House,English,Pop,244614,False,False,False,False,trackdone,endplay,0.739,0.705,0.805,115.08,0.113,0.066,0.0,-5.89,86
1,2026-04-21T08:01:16Z,Tuesday,8,Satranga,Arijit Singh,Animal,Hindi,Bollywood,172627,False,False,False,False,trackdone,trackdone,0.469,0.448,0.394,80.51,0.515,0.034,0.0,-10.79,69
1,2026-04-21T20:27:50Z,Tuesday,20,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,268990,False,False,False,False,clickrow,trackdone,0.687,0.687,0.726,103.88,0.198,0.064,0.002,-6.99,85
1,2026-04-21T21:07:27Z,Tuesday,21,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,30945,True,False,False,False,trackdone,fwdbtn,0.683,0.544,0.767,95.43,0.394,0.045,0.001,-6.29,75
1,2026-04-22T00:03:45Z,Wednesday,0,Heat Waves,Glass Animals,Dreamland,English,Indie,205885,False,False,True,True,clickrow,endplay,0.781,0.678,0.498,82.89,0.248,0.068,0.0,-5.66,76
1,2026-04-22T12:50:04Z,Wednesday,12,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,199446,False,True,False,False,trackdone,trackdone,0.62,0.539,0.493,91.95,0.45,0.056,0.012,-11.12,67
1,2026-04-24T22:37:21Z,Friday,22,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,207542,False,True,True,False,trackdone,trackdone,0.506,0.394,0.291,81.46,0.682,0.049,0.003,-10.68,80
1,2026-04-28T07:45:56Z,Tuesday,7,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,53033,True,False,False,False,backbtn,fwdbtn,0.576,0.569,0.646,89.9,0.323,0.04,0.001,-7.95,75
1,2026-04-28T18:46:39Z,Tuesday,18,Heat Waves,Glass Animals,Dreamland,English,Indie,198799,False,True,False,False,trackdone,trackdone,0.82,0.638,0.531,75.08,0.15,0.088,0.0,-8.71,79
1,2026-04-30T22:57:04Z,Thursday,22,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,193812,False,True,False,False,trackdone,trackdone,0.639,0.748,0.921,135.57,0.188,0.042,0.0,-6.02,83
